"Plot Title: RLCP HOBO U20L_01"
"#","Date Time, GMT+00:00","Abs Pres, mbar (LGR S/N: 21571440, SEN S/N: 21571440)","Temp, °C (LGR S/N: 21571440, SEN S/N: 21571440)","Pressure Barom., kPa (LGR S/N: )","Sensor Depth, meters (LGR S/N: 21571440)","Coupler Detached (LGR S/N: 21571440)","Coupler Attached (LGR S/N: 21571440)","Stopped (LGR S/N: 21571440)","End Of File (LGR S/N: 21571440)"
363,08/21/23 02:00:00 PM,1051.7,16.237,101.760,0.348,,,,
364,08/21/23 03:00:00 PM,1051.2,16.427,101.690,0.351,,,,
365,08/21/23 04:00:00 PM,1050.4,16.523,101.630,0.348,,,,
366,08/21/23 05:00:00 PM,1050.2,16.808,101.580,0.351,,,,
367,08/21/23 06:00:00 PM,1049.9,16.713,101.570,0.349,,,,
368,08/21/23 07:00:00 PM,1050.9,16.713,101.560,0.360,,,,
369,08/21/23 08:00:00 PM,1052.3,16.713,101.560,0.374,,,,
370,08/21/23 09:00:00 PM,1052.5,16.713,101.600,0.373,,,,
371,08/21/23 10:00:00 PM,1052.2,16.618,101.620,0.367,,,,
372,08/21/23 11:00:00 PM,1051.6,16.618,101.590,0.365,,,,
373,08/22/23 12:00:00 AM,1051.1,16.618,101.540,0.365,,,,
374,08/22/23 01:00:00 AM,1051.1,16.618,101.500,0.369,,,,
375,08/22/23 02:00:00 AM,1051.0,16.618,101.510,0.366,,,,
376,08/22/23 03:00:00 AM,1050.6,16.618,101.500,0.363,,,,
377,08/22/23 04:00:00 AM,1050.4,16.523,101.490,0.362,,,,
378,08/22/23 05:00:00 AM,1050.4,16.427,101.450,0.366,,,,
379,08/22/23 06:00:00 AM,1050.5,16.237,101.470,0.366,,,,
380,08/22/23 07:00:00 AM,1050.6,16.237,101.520,0.362,,,,
381,08/22/23 08:00:00 AM,1051.0,16.237,101.510,0.366,,,,
382,08/22/23 09:00:00 AM,1050.5,16.237,101.520,0.361,,,,
383,08/22/23 10:00:00 AM,1050.4,16.237,101.510,0.361,,,,
384,08/22/23 11:00:00 AM,1050.1,16.332,101.470,0.361,,,,
385,08/22/23 12:00:00 PM,1049.6,16.427,101.490,0.355,,,,
386,08/22/23 01:00:00 PM,1049.5,16.523,101.450,0.357,,,,
387,08/22/23 02:00:00 PM,1048.9,16.808,101.420,0.354,,,,
388,08/22/23 03:00:00 PM,1048.8,17.189,101.370,0.359,,,,
389,08/22/23 04:00:00 PM,1048.7,17.189,101.350,0.360,,,,
390,08/22/23 05:00:00 PM,1048.7,17.379,101.370,0.357,,,,
391,08/22/23 06:00:00 PM,1048.6,17.284,101.350,0.358,,,,
392,08/22/23 07:00:00 PM,1048.9,17.284,101.410,0.355,,,,
393,08/22/23 08:00:00 PM,1050.0,17.284,101.490,0.358,,,,
394,08/22/23 09:00:00 PM,1051.4,17.189,101.540,0.368,,,,
395,08/22/23 10:00:00 PM,1052.0,17.189,101.570,0.370,,,,
396,08/22/23 11:00:00 PM,1051.9,17.094,101.560,0.370,,,,
397,08/23/23 12:00:00 AM,1051.7,17.094,101.580,0.366,,,,
398,08/23/23 01:00:00 AM,1051.4,17.094,101.550,0.367,,,,
399,08/23/23 02:00:00 AM,1051.7,17.094,101.540,0.370,,,,
400,08/23/23 03:00:00 AM,1051.4,16.808,101.560,0.365,,,,
401,08/23/23 04:00:00 AM,1051.3,16.523,101.550,0.366,,,,
402,08/23/23 05:00:00 AM,1051.1,16.237,101.530,0.365,,,,
403,08/23/23 06:00:00 AM,1051.2,15.855,101.530,0.367,,,,
404,08/23/23 07:00:00 AM,1051.4,15.760,101.560,0.365,,,,
405,08/23/23 08:00:00 AM,1051.4,15.760,101.580,0.363,,,,
406,08/23/23 09:00:00 AM,1051.1,15.855,101.580,0.361,,,,
407,08/23/23 10:00:00 AM,1050.7,15.855,101.570,0.357,,,,
408,08/23/23 11:00:00 AM,1050.6,16.046,101.500,0.363,,,,
409,08/23/23 12:00:00 PM,1049.7,16.141,101.530,0.351,,,,
410,08/23/23 01:00:00 PM,1049.3,16.332,101.460,0.355,,,,
411,08/23/23 02:00:00 PM,1048.9,16.427,101.410,0.355,,,,
412,08/23/23 03:00:00 PM,1048.4,16.808,101.400,0.351,,,,
413,08/23/23 04:00:00 PM,1048.1,16.903,101.320,0.357,,,,
414,08/23/23 05:00:00 PM,1047.7,16.808,101.320,0.352,,,,
415,08/23/23 06:00:00 PM,1047.4,16.808,101.310,0.350,,,,
416,08/23/23 07:00:00 PM,1047.2,16.808,101.300,0.349,,,,
417,08/23/23 08:00:00 PM,1047.4,16.808,101.300,0.351,,,,
418,08/23/23 09:00:00 PM,1047.2,16.808,101.350,0.344,,,,
419,08/23/23 10:00:00 PM,1046.4,16.808,101.340,0.337,,,,
420,08/23/23 11:00:00 PM,1045.9,16.808,101.280,0.338,,,,
421,08/24/23 12:00:00 AM,1045.7,16.808,101.220,0.342,,,,
422,08/24/23 01:00:00 AM,1045.3,16.808,101.200,0.340,,,,
423,08/24/23 02:00:00 AM,1045.2,16.808,101.180,0.341,,,,
424,08/24/23 03:00:00 AM,1043.8,16.808,101.150,0.330,,,,
425,08/24/23 04:00:00 AM,1043.4,16.903,101.050,0.335,,,,
426,08/24/23 05:00:00 AM,1042.8,16.808,101.000,0.335,,,,
427,08/24/23 06:00:00 AM,1042.0,16.713,100.940,0.333,,,,
428,08/24/23 07:00:00 AM,1042.3,16.618,100.860,0.344,,,,
429,08/24/23 08:00:00 AM,1043.1,16.618,100.870,0.351,,,,
430,08/24/23 09:00:00 AM,1042.7,16.618,100.810,0.353,,,,
431,08/24/23 10:00:00 AM,1041.5,16.618,100.730,0.349,,,,
432,08/24/23 11:00:00 AM,1041.9,16.713,100.620,0.364,,,,
433,08/24/23 12:00:00 PM,1041.3,16.808,100.630,0.358,,,,
434,08/24/23 01:00:00 PM,1040.8,16.903,100.580,0.357,,,,
435,08/24/23 02:00:00 PM,1039.8,16.999,100.540,0.351,,,,
436,08/24/23 03:00:00 PM,1039.4,16.999,100.430,0.359,,,,
437,08/24/23 04:00:00 PM,1039.1,16.999,100.440,0.354,,,,
438,08/24/23 05:00:00 PM,1038.6,16.999,100.430,0.350,,,,
439,08/24/23 06:00:00 PM,1038.7,16.903,100.390,0.355,,,,
440,08/24/23 07:00:00 PM,1039.0,16.903,100.420,0.356,,,,
441,08/24/23 08:00:00 PM,1039.4,16.999,100.460,0.356,,,,
442,08/24/23 09:00:00 PM,1039.1,16.903,100.520,0.346,,,,
443,08/24/23 10:00:00 PM,1039.3,16.903,100.510,0.350,,,,
444,08/24/23 11:00:00 PM,1039.5,16.999,100.540,0.349,,,,
445,08/25/23 12:00:00 AM,1039.4,16.999,100.540,0.348,,,,
446,08/25/23 01:00:00 AM,1039.3,16.999,100.560,0.344,,,,
447,08/25/23 02:00:00 AM,1039.0,16.903,100.560,0.341,,,,
448,08/25/23 03:00:00 AM,1040.5,16.999,100.530,0.360,,,,
449,08/25/23 04:00:00 AM,1040.8,16.618,100.520,0.364,,,,
450,08/25/23 05:00:00 AM,1040.7,16.523,100.500,0.365,,,,
451,08/25/23 06:00:00 AM,1041.0,16.332,100.500,0.367,,,,
452,08/25/23 07:00:00 AM,1040.9,16.237,100.500,0.367,,,,
453,08/25/23 08:00:00 AM,1040.5,16.141,100.500,0.362,,,,
454,08/25/23 09:00:00 AM,1040.3,16.141,100.480,0.362,,,,
455,08/25/23 10:00:00 AM,1039.9,16.141,100.450,0.362,,,,
456,08/25/23 11:00:00 AM,1039.9,16.237,100.460,0.361,,,,
457,08/25/23 12:00:00 PM,1039.6,16.332,100.440,0.359,,,,
458,08/25/23 01:00:00 PM,1039.5,16.523,100.440,0.359,,,,
459,08/25/23 02:00:00 PM,1039.0,16.713,100.430,0.354,,,,
460,08/25/23 03:00:00 PM,1038.4,16.713,100.370,0.355,,,,
461,08/25/23 04:00:00 PM,1038.2,16.903,100.350,0.354,,,,
462,08/25/23 05:00:00 PM,1037.6,16.903,100.280,0.356,,,,
463,08/25/23 06:00:00 PM,1037.2,16.808,100.300,0.349,,,,
464,08/25/23 07:00:00 PM,1037.8,16.808,100.270,0.359,,,,
465,08/25/23 08:00:00 PM,1037.7,16.808,100.330,0.352,,,,
466,08/25/23 09:00:00 PM,1037.8,16.808,100.350,0.351,,,,
467,08/25/23 10:00:00 PM,1037.8,16.903,100.370,0.349,,,,
468,08/25/23 11:00:00 PM,1037.5,16.713,100.350,0.348,,,,
469,08/26/23 12:00:00 AM,1037.3,16.618,100.340,0.347,,,,
470,08/26/23 01:00:00 AM,1038.5,16.332,100.330,0.359,,,,
471,08/26/23 02:00:00 AM,1038.5,15.951,100.320,0.360,,,,
472,08/26/23 03:00:00 AM,1038.5,15.855,100.290,0.363,,,,
473,08/26/23 04:00:00 AM,1038.3,15.569,100.290,0.362,,,,
474,08/26/23 05:00:00 AM,1038.2,15.378,100.300,0.359,,,,
475,08/26/23 06:00:00 AM,1038.0,15.091,100.280,0.359,,,,
476,08/26/23 07:00:00 AM,1038.1,14.900,100.270,0.362,,,,
477,08/26/23 08:00:00 AM,1038.3,14.996,100.300,0.361,,,,
478,08/26/23 09:00:00 AM,1038.4,15.091,100.300,0.362,,,,
479,08/26/23 10:00:00 AM,1038.2,15.091,100.320,0.357,,,,
480,08/26/23 11:00:00 AM,1038.0,15.187,100.300,0.357,,,,
481,08/26/23 12:00:00 PM,1037.6,15.282,100.320,0.351,,,,
482,08/26/23 01:00:00 PM,1037.5,15.378,100.300,0.352,,,,
483,08/26/23 02:00:00 PM,1037.3,15.569,100.280,0.353,,,,
484,08/26/23 03:00:00 PM,1037.5,15.664,100.260,0.357,,,,
485,08/26/23 04:00:00 PM,1037.3,15.664,100.310,0.349,,,,
486,08/26/23 05:00:00 PM,1037.3,15.760,100.310,0.349,,,,
487,08/26/23 06:00:00 PM,1037.3,15.760,100.310,0.349,,,,
488,08/26/23 07:00:00 PM,1037.6,15.760,100.320,0.352,,,,
489,08/26/23 08:00:00 PM,1038.0,15.760,100.360,0.351,,,,
490,08/26/23 09:00:00 PM,1037.6,15.760,100.410,0.342,,,,
491,08/26/23 10:00:00 PM,1037.7,15.569,100.380,0.346,,,,
492,08/26/23 11:00:00 PM,1037.2,15.378,100.380,0.341,,,,
493,08/27/23 12:00:00 AM,1036.7,15.378,100.390,0.335,,,,
494,08/27/23 01:00:00 AM,1036.7,15.282,100.340,0.339,,,,
495,08/27/23 02:00:00 AM,1036.4,15.187,100.330,0.338,,,,
496,08/27/23 03:00:00 AM,1036.2,15.091,100.310,0.338,,,,
497,08/27/23 04:00:00 AM,1036.4,14.996,100.300,0.341,,,,
498,08/27/23 05:00:00 AM,1036.4,14.900,100.330,0.338,,,,
499,08/27/23 06:00:00 AM,1036.3,14.709,100.350,0.335,,,,
500,08/27/23 07:00:00 AM,1036.6,14.613,100.370,0.335,,,,
501,08/27/23 08:00:00 AM,1036.5,14.709,100.390,0.333,,,,
502,08/27/23 09:00:00 AM,1036.9,14.804,100.400,0.336,,,,
503,08/27/23 10:00:00 AM,1036.6,14.804,100.400,0.333,,,,
504,08/27/23 11:00:00 AM,1036.8,14.900,100.410,0.334,,,,
505,08/27/23 12:00:00 PM,1036.5,15.091,100.410,0.330,,,,
506,08/27/23 01:00:00 PM,1037.0,14.996,100.380,0.339,,,,
507,08/27/23 02:00:00 PM,1037.0,15.282,100.450,0.331,,,,
508,08/27/23 03:00:00 PM,1037.3,15.378,100.450,0.335,,,,
509,08/27/23 04:00:00 PM,1037.3,15.569,100.490,0.331,,,,
510,08/27/23 05:00:00 PM,1037.7,15.569,100.500,0.334,,,,
511,08/27/23 06:00:00 PM,1038.1,15.569,100.560,0.332,,,,
512,08/27/23 07:00:00 PM,1038.4,15.569,100.590,0.332,,,,
513,08/27/23 08:00:00 PM,1039.1,15.569,100.660,0.332,,,,
514,08/27/23 09:00:00 PM,1039.3,15.569,100.720,0.328,,,,
515,08/27/23 10:00:00 PM,1039.7,15.569,100.750,0.329,,,,
516,08/27/23 11:00:00 PM,1039.9,15.378,100.800,0.325,,,,
517,08/28/23 12:00:00 AM,1039.8,15.378,100.820,0.322,,,,
518,08/28/23 01:00:00 AM,1043.0,15.091,100.810,0.356,,,,
519,08/28/23 02:00:00 AM,1043.3,15.091,100.810,0.359,,,,
520,08/28/23 03:00:00 AM,1043.2,14.900,100.790,0.360,,,,
521,08/28/23 04:00:00 AM,1043.0,14.613,100.790,0.359,,,,
522,08/28/23 05:00:00 AM,1043.5,14.517,100.790,0.363,,,,
523,08/28/23 06:00:00 AM,1043.9,14.325,100.810,0.365,,,,
524,08/28/23 07:00:00 AM,1044.1,14.230,100.880,0.360,,,,
525,08/28/23 08:00:00 AM,1044.2,14.230,100.910,0.358,,,,
526,08/28/23 09:00:00 AM,1044.1,14.325,100.910,0.357,,,,
527,08/28/23 10:00:00 AM,1043.9,14.325,100.920,0.354,,,,
528,08/28/23 11:00:00 AM,1043.7,14.421,100.910,0.353,,,,
529,08/28/23 12:00:00 PM,1043.6,14.517,100.870,0.356,,,,
530,08/28/23 01:00:00 PM,1043.7,14.613,100.890,0.355,,,,
531,08/28/23 02:00:00 PM,1043.7,14.804,100.900,0.354,,,,
532,08/28/23 03:00:00 PM,1043.5,14.900,100.860,0.357,,,,
533,08/28/23 04:00:00 PM,1044.4,15.091,100.890,0.362,,,,
534,08/28/23 05:00:00 PM,1045.0,15.282,100.860,0.371,,,,
535,08/28/23 06:00:00 PM,1045.2,15.187,100.900,0.370,,,,
536,08/28/23 07:00:00 PM,1045.6,15.187,100.920,0.372,,,,
537,08/28/23 08:00:00 PM,1046.0,15.187,100.990,0.368,,,,
538,08/28/23 09:00:00 PM,1046.0,15.187,101.010,0.366,,,,
539,08/28/23 10:00:00 PM,1045.8,15.282,100.990,0.367,,,,
540,08/28/23 11:00:00 PM,1045.7,14.996,100.980,0.366,,,,
541,08/29/23 12:00:00 AM,1045.1,14.517,100.960,0.362,,,,
542,08/29/23 01:00:00 AM,1044.7,14.325,100.940,0.360,,,,
543,08/29/23 02:00:00 AM,1043.9,14.134,100.900,0.356,,,,
544,08/29/23 03:00:00 AM,1043.7,13.846,100.850,0.359,,,,
545,08/29/23 04:00:00 AM,1043.4,13.750,100.840,0.357,,,,
546,08/29/23 05:00:00 AM,1043.3,13.654,100.830,0.357,,,,
547,08/29/23 06:00:00 AM,1043.7,13.750,100.840,0.360,,,,
548,08/29/23 07:00:00 AM,1043.2,13.750,100.830,0.356,,,,
549,08/29/23 08:00:00 AM,1042.7,13.846,100.830,0.351,,,,
550,08/29/23 09:00:00 AM,1042.3,13.846,100.790,0.351,,,,
551,08/29/23 10:00:00 AM,1041.9,13.942,100.750,0.351,,,,
552,08/29/23 11:00:00 AM,1041.3,14.038,100.700,0.350,,,,
553,08/29/23 12:00:00 PM,1040.7,14.134,100.650,0.349,,,,
554,08/29/23 01:00:00 PM,1040.5,14.230,100.600,0.352,,,,
555,08/29/23 02:00:00 PM,1040.1,14.230,100.610,0.347,,,,
556,08/29/23 03:00:00 PM,1039.7,14.325,100.570,0.347,,,,
557,08/29/23 04:00:00 PM,1039.4,14.325,100.560,0.345,,,,
558,08/29/23 05:00:00 PM,1038.9,14.421,100.530,0.343,,,,
559,08/29/23 06:00:00 PM,1038.5,14.421,100.480,0.344,,,,
560,08/29/23 07:00:00 PM,1038.1,14.421,100.450,0.343,,,,
561,08/29/23 08:00:00 PM,1037.8,14.421,100.420,0.343,,,,
562,08/29/23 09:00:00 PM,1037.3,14.517,100.410,0.339,,,,
563,08/29/23 10:00:00 PM,1037.3,14.517,100.380,0.342,,,,
564,08/29/23 11:00:00 PM,1036.8,14.517,100.370,0.338,,,,
565,08/30/23 12:00:00 AM,1036.5,14.517,100.330,0.338,,,,
566,08/30/23 01:00:00 AM,1036.1,14.613,100.320,0.336,,,,
567,08/30/23 02:00:00 AM,1036.0,14.613,100.270,0.340,,,,
568,08/30/23 03:00:00 AM,1035.5,14.613,100.240,0.338,,,,
569,08/30/23 04:00:00 AM,1035.2,14.421,100.220,0.337,,,,
570,08/30/23 05:00:00 AM,1035.8,14.230,100.200,0.345,,,,
571,08/30/23 06:00:00 AM,1037.1,13.750,100.200,0.359,,,,
572,08/30/23 07:00:00 AM,1037.2,13.558,100.210,0.358,,,,
573,08/30/23 08:00:00 AM,1037.5,13.750,100.210,0.361,,,,
574,08/30/23 09:00:00 AM,1037.3,13.846,100.230,0.358,,,,
575,08/30/23 10:00:00 AM,1037.2,13.846,100.230,0.356,,,,
576,08/30/23 11:00:00 AM,1037.2,13.942,100.240,0.355,,,,
577,08/30/23 12:00:00 PM,1037.2,14.038,100.240,0.355,,,,
578,08/30/23 01:00:00 PM,1036.6,14.134,100.230,0.351,,,,
579,08/30/23 02:00:00 PM,1037.2,14.134,100.180,0.361,,,,
580,08/30/23 03:00:00 PM,1037.3,14.613,100.250,0.355,,,,
581,08/30/23 04:00:00 PM,1037.3,14.709,100.220,0.358,,,,
582,08/30/23 05:00:00 PM,1037.1,14.804,100.220,0.356,,,,
583,08/30/23 06:00:00 PM,1037.2,14.709,100.230,0.356,,,,
584,08/30/23 07:00:00 PM,1037.8,14.709,100.290,0.357,,,,
585,08/30/23 08:00:00 PM,1038.1,14.709,100.360,0.352,,,,
586,08/30/23 09:00:00 PM,1038.6,14.804,100.400,0.353,,,,
587,08/30/23 10:00:00 PM,1038.5,14.709,100.430,0.349,,,,
588,08/30/23 11:00:00 PM,1038.9,14.421,100.420,0.354,,,,
589,08/31/23 12:00:00 AM,1040.3,13.750,100.430,0.367,,,,
590,08/31/23 01:00:00 AM,1040.0,13.750,100.480,0.360,,,,
591,08/31/23 02:00:00 AM,1040.0,13.558,100.470,0.360,,,,
592,08/31/23 03:00:00 AM,1039.8,13.173,100.450,0.360,,,,
593,08/31/23 04:00:00 AM,1039.8,12.883,100.460,0.360,,,,
594,08/31/23 05:00:00 AM,1040.0,12.497,100.440,0.363,,,,
595,08/31/23 06:00:00 AM,1040.0,12.207,100.470,0.361,,,,
596,08/31/23 07:00:00 AM,1041.4,12.013,100.500,0.371,,,,
597,08/31/23 08:00:00 AM,1041.4,12.207,100.550,0.367,,,,
598,08/31/23 09:00:00 AM,1041.4,12.304,100.530,0.369,,,,
599,08/31/23 10:00:00 AM,1041.7,12.401,100.520,0.373,,,,
600,08/31/23 11:00:00 AM,1041.6,12.497,100.470,0.377,,,,
601,08/31/23 12:00:00 PM,1041.2,12.787,100.490,0.370,,,,
602,08/31/23 01:00:00 PM,1041.2,12.883,100.440,0.375,,,,
603,08/31/23 02:00:00 PM,1040.8,12.980,100.470,0.369,,,,
604,08/31/23 03:00:00 PM,1040.7,13.076,100.410,0.373,,,,
605,08/31/23 04:00:00 PM,1040.6,13.173,100.420,0.371,,,,
606,08/31/23 05:00:00 PM,1040.6,13.173,100.450,0.368,,,,
607,08/31/23 06:00:00 PM,1040.7,13.269,100.450,0.369,,,,
608,08/31/23 07:00:00 PM,1041.2,13.269,100.460,0.374,,,,
609,08/31/23 08:00:00 PM,1041.6,13.365,100.490,0.375,,,,
610,08/31/23 09:00:00 PM,1041.5,13.365,100.530,0.370,,,,
611,08/31/23 10:00:00 PM,1041.5,13.461,100.530,0.369,,,,
612,08/31/23 11:00:00 PM,1041.3,13.461,100.510,0.369,,,,
613,09/01/23 12:00:00 AM,1041.0,13.558,100.520,0.366,,,,
614,09/01/23 01:00:00 AM,1040.9,13.558,100.480,0.369,,,,
615,09/01/23 02:00:00 AM,1040.4,13.654,100.490,0.362,,,,
616,09/01/23 03:00:00 AM,1040.1,13.654,100.440,0.364,,,,
617,09/01/23 04:00:00 AM,1040.2,13.654,100.440,0.365,,,,
618,09/01/23 05:00:00 AM,1039.9,13.750,100.430,0.364,,,,
619,09/01/23 06:00:00 AM,1040.3,13.750,100.420,0.368,,,,
620,09/01/23 07:00:00 AM,1041.0,13.846,100.460,0.372,,,,
621,09/01/23 08:00:00 AM,1041.4,13.846,100.490,0.373,,,,
622,09/01/23 09:00:00 AM,1041.9,13.942,100.510,0.375,,,,
623,09/01/23 10:00:00 AM,1042.1,13.942,100.540,0.374,,,,
624,09/01/23 11:00:00 AM,1042.6,14.038,100.560,0.378,,,,
625,09/01/23 12:00:00 PM,1044.0,14.134,100.610,0.387,,,,
626,09/01/23 01:00:00 PM,1045.6,14.230,100.610,0.403,,,,
627,09/01/23 02:00:00 PM,1046.1,14.325,100.630,0.406,,,,
628,09/01/23 03:00:00 PM,1051.5,16.427,100.650,0.459,,,,
629,09/01/23 04:00:00 PM,1050.7,15.951,100.670,0.449,,,,
630,09/01/23 05:00:00 PM,1050.8,15.760,100.690,0.449,,,,
631,09/01/23 06:00:00 PM,1051.2,15.569,100.740,0.447,,,,
632,09/01/23 07:00:00 PM,1051.8,15.378,100.830,0.444,,,,
633,09/01/23 08:00:00 PM,1051.9,15.187,100.920,0.436,,,,
634,09/01/23 09:00:00 PM,1052.2,15.091,100.980,0.432,,,,
635,09/01/23 10:00:00 PM,1052.3,14.996,101.060,0.425,,,,
636,09/01/23 11:00:00 PM,1052.1,14.996,101.110,0.418,,,,
637,09/02/23 12:00:00 AM,1052.4,14.804,101.150,0.418,,,,
638,09/02/23 01:00:00 AM,1052.5,14.709,101.200,0.414,,,,
639,09/02/23 02:00:00 AM,1052.3,14.613,101.230,0.409,,,,
640,09/02/23 03:00:00 AM,1052.0,14.517,101.230,0.406,,,,
641,09/02/23 04:00:00 AM,1052.1,14.517,101.260,0.404,,,,
642,09/02/23 05:00:00 AM,1052.0,14.517,101.310,0.397,,,,
643,09/02/23 06:00:00 AM,1052.7,14.517,101.330,0.402,,,,
644,09/02/23 07:00:00 AM,1053.5,14.613,101.410,0.402,,,,
645,09/02/23 08:00:00 AM,1054.0,14.709,101.480,0.401,,,,
646,09/02/23 09:00:00 AM,1054.6,14.613,101.550,0.399,,,,
647,09/02/23 10:00:00 AM,1055.5,14.709,101.610,0.402,,,,
648,09/02/23 11:00:00 AM,1055.7,14.804,101.670,0.398,,,,
649,09/02/23 12:00:00 PM,1056.0,14.900,101.710,0.397,,,,
650,09/02/23 01:00:00 PM,1055.9,14.996,101.720,0.396,,,,
651,09/02/23 02:00:00 PM,1055.6,15.091,101.730,0.391,,,,
652,09/02/23 03:00:00 PM,1056.0,15.187,101.730,0.395,,,,
653,09/02/23 04:00:00 PM,1056.2,15.282,101.770,0.393,,,,
654,09/02/23 05:00:00 PM,1056.1,15.282,101.810,0.388,,,,
655,09/02/23 06:00:00 PM,1056.4,15.282,101.840,0.388,,,,
656,09/02/23 07:00:00 PM,1057.3,15.282,101.890,0.392,,,,
657,09/02/23 08:00:00 PM,1057.4,15.378,102.010,0.381,,,,
658,09/02/23 09:00:00 PM,1057.9,15.378,102.060,0.381,,,,
659,09/02/23 10:00:00 PM,1058.3,15.378,102.110,0.379,,,,
660,09/02/23 11:00:00 PM,1058.4,15.378,102.160,0.375,,,,
661,09/03/23 12:00:00 AM,1058.1,15.091,102.190,0.370,,,,
662,09/03/23 01:00:00 AM,1059.5,14.613,102.160,0.387,,,,
663,09/03/23 02:00:00 AM,1059.7,14.230,102.150,0.389,,,,
664,09/03/23 03:00:00 AM,1059.5,13.942,102.200,0.382,,,,
665,09/03/23 04:00:00 AM,1059.3,13.654,102.190,0.382,,,,
666,09/03/23 05:00:00 AM,1059.2,13.461,102.200,0.380,,,,
667,09/03/23 06:00:00 AM,1059.7,13.269,102.210,0.384,,,,
668,09/03/23 07:00:00 AM,1059.5,13.173,102.250,0.377,,,,
669,09/03/23 08:00:00 AM,1059.8,13.269,102.280,0.377,,,,
670,09/03/23 09:00:00 AM,1059.9,13.365,102.290,0.377,,,,
671,09/03/23 10:00:00 AM,1059.8,13.365,102.290,0.376,,,,
672,09/03/23 11:00:00 AM,1059.8,13.461,102.310,0.374,,,,
673,09/03/23 12:00:00 PM,1060.3,13.654,102.310,0.379,,,,
674,09/03/23 01:00:00 PM,1059.8,13.750,102.320,0.374,,,,
675,09/03/23 02:00:00 PM,1059.9,13.942,102.280,0.379,,,,
676,09/03/23 03:00:00 PM,1059.5,14.134,102.220,0.381,,,,
677,09/03/23 04:00:00 PM,1059.1,14.230,102.190,0.380,,,,
678,09/03/23 05:00:00 PM,1058.5,14.325,102.200,0.373,,,,
679,09/03/23 06:00:00 PM,1058.0,14.325,102.130,0.375,,,,
680,09/03/23 07:00:00 PM,1058.5,14.325,102.110,0.382,,,,
681,09/03/23 08:00:00 PM,1058.8,14.325,102.190,0.376,,,,
682,09/03/23 09:00:00 PM,1058.6,14.421,102.210,0.373,,,,
683,09/03/23 10:00:00 PM,1058.5,14.421,102.250,0.368,,,,
684,09/03/23 11:00:00 PM,1058.5,14.421,102.230,0.370,,,,
685,09/04/23 12:00:00 AM,1058.4,14.517,102.250,0.367,,,,
686,09/04/23 01:00:00 AM,1058.0,14.517,102.230,0.364,,,,
687,09/04/23 02:00:00 AM,1057.5,14.613,102.190,0.364,,,,
688,09/04/23 03:00:00 AM,1056.7,14.517,102.160,0.358,,,,
689,09/04/23 04:00:00 AM,1056.4,14.325,102.100,0.361,,,,
690,09/04/23 05:00:00 AM,1055.8,14.038,102.100,0.355,,,,
691,09/04/23 06:00:00 AM,1055.7,13.942,102.060,0.358,,,,
692,09/04/23 07:00:00 AM,1057.0,13.750,102.040,0.374,,,,
693,09/04/23 08:00:00 AM,1057.1,13.846,102.060,0.373,,,,
694,09/04/23 09:00:00 AM,1056.9,13.846,102.000,0.377,,,,
695,09/04/23 10:00:00 AM,1056.4,13.846,101.990,0.372,,,,
696,09/04/23 11:00:00 AM,1055.8,13.942,101.930,0.373,,,,
697,09/04/23 12:00:00 PM,1055.3,14.134,101.890,0.372,,,,
698,09/04/23 01:00:00 PM,1054.7,14.230,101.860,0.368,,,,
699,09/04/23 02:00:00 PM,1054.5,14.517,101.780,0.375,,,,
700,09/04/23 03:00:00 PM,1054.4,14.804,101.720,0.379,,,,
701,09/04/23 04:00:00 PM,1053.8,14.996,101.660,0.380,,,,
702,09/04/23 05:00:00 PM,1053.7,15.091,101.620,0.382,,,,
703,09/04/23 06:00:00 PM,1053.5,14.996,101.610,0.381,,,,
704,09/04/23 07:00:00 PM,1053.5,14.996,101.650,0.377,,,,
705,09/04/23 08:00:00 PM,1053.5,14.996,101.660,0.376,,,,
706,09/04/23 09:00:00 PM,1053.1,14.996,101.690,0.370,,,,
707,09/04/23 10:00:00 PM,1052.5,14.996,101.680,0.364,,,,
708,09/04/23 11:00:00 PM,1051.8,14.996,101.620,0.364,,,,
709,09/05/23 12:00:00 AM,1051.8,14.996,101.570,0.369,,,,
710,09/05/23 01:00:00 AM,1051.6,14.996,101.590,0.365,,,,
711,09/05/23 02:00:00 AM,1051.1,14.900,101.560,0.362,,,,
712,09/05/23 03:00:00 AM,1050.4,14.709,101.530,0.358,,,,
713,09/05/23 04:00:00 AM,1050.0,14.709,101.490,0.359,,,,
714,09/05/23 05:00:00 AM,1049.6,14.613,101.440,0.360,,,,
715,09/05/23 06:00:00 AM,1049.2,14.517,101.450,0.354,,,,
716,09/05/23 07:00:00 AM,1049.2,14.517,101.400,0.360,,,,
717,09/05/23 08:00:00 AM,1048.8,14.613,101.410,0.354,,,,
718,09/05/23 09:00:00 AM,1050.4,14.613,101.350,0.377,,,,
719,09/05/23 10:00:00 AM,1050.6,14.613,101.360,0.378,,,,
720,09/05/23 11:00:00 AM,1050.2,14.709,101.290,0.380,,,,
721,09/05/23 12:00:00 PM,1050.0,14.900,101.290,0.379,,,,
722,09/05/23 01:00:00 PM,1049.3,14.996,101.260,0.375,,,,
723,09/05/23 02:00:00 PM,1048.8,15.187,101.220,0.373,,,,
724,09/05/23 03:00:00 PM,1049.3,15.473,101.130,0.388,,,,
